fragility_id,description,unit_qty,unit,name,name_short,group,author,is_official_p58,system_id,subsystem_id,service_location,structural_system,structural_system_alt,structural_series_id
B1033.3315d,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace in Wall, Story Height = 16ft, Bay Width = 40ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace in Wall, Story Height = 16ft, Bay Width = 40ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace in Wall, Story Height = 16ft, Bay Width = 40ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3315e,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace in Wall, Story Height = 16ft, Bay Width = 40ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace in Wall, Story Height = 16ft, Bay Width = 40ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace in Wall, Story Height = 16ft, Bay Width = 40ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3316a,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace in Wall, Story Height = 16ft, Bay Width = 45ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace in Wall, Story Height = 16ft, Bay Width = 45ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace in Wall, Story Height = 16ft, Bay Width = 45ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3316b,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace in Wall, Story Height = 16ft, Bay Width = 45ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace in Wall, Story Height = 16ft, Bay Width = 45ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace in Wall, Story Height = 16ft, Bay Width = 45ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3316c,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace in Wall, Story Height = 16ft, Bay Width = 45ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace in Wall, Story Height = 16ft, Bay Width = 45ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace in Wall, Story Height = 16ft, Bay Width = 45ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3316d,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace in Wall, Story Height = 16ft, Bay Width = 45ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace in Wall, Story Height = 16ft, Bay Width = 45ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace in Wall, Story Height = 16ft, Bay Width = 45ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3316e,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace in Wall, Story Height = 16ft, Bay Width = 45ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace in Wall, Story Height = 16ft, Bay Width = 45ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace in Wall, Story Height = 16ft, Bay Width = 45ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3317a,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace in Wall, Story Height = 20ft, Bay Width = 20ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace in Wall, Story Height = 20ft, Bay Width = 20ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace in Wall, Story Height = 20ft, Bay Width = 20ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3317b,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace in Wall, Story Height = 20ft, Bay Width = 20ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace in Wall, Story Height = 20ft, Bay Width = 20ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace in Wall, Story Height = 20ft, Bay Width = 20ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3317c,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace in Wall, Story Height = 20ft, Bay Width = 20ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace in Wall, Story Height = 20ft, Bay Width = 20ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace in Wall, Story Height = 20ft, Bay Width = 20ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3317d,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace in Wall, Story Height = 20ft, Bay Width = 20ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace in Wall, Story Height = 20ft, Bay Width = 20ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace in Wall, Story Height = 20ft, Bay Width = 20ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3317e,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace in Wall, Story Height = 20ft, Bay Width = 20ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace in Wall, Story Height = 20ft, Bay Width = 20ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace in Wall, Story Height = 20ft, Bay Width = 20ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3318a,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace in Wall, Story Height = 20ft, Bay Width = 25ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace in Wall, Story Height = 20ft, Bay Width = 25ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace in Wall, Story Height = 20ft, Bay Width = 25ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3318b,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace in Wall, Story Height = 20ft, Bay Width = 25ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace in Wall, Story Height = 20ft, Bay Width = 25ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace in Wall, Story Height = 20ft, Bay Width = 25ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3318c,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace in Wall, Story Height = 20ft, Bay Width = 25ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace in Wall, Story Height = 20ft, Bay Width = 25ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace in Wall, Story Height = 20ft, Bay Width = 25ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3318d,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace in Wall, Story Height = 20ft, Bay Width = 25ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace in Wall, Story Height = 20ft, Bay Width = 25ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace in Wall, Story Height = 20ft, Bay Width = 25ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3318e,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace in Wall, Story Height = 20ft, Bay Width = 25ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace in Wall, Story Height = 20ft, Bay Width = 25ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace in Wall, Story Height = 20ft, Bay Width = 25ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3319a,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace in Wall, Story Height = 20ft, Bay Width = 30ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace in Wall, Story Height = 20ft, Bay Width = 30ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace in Wall, Story Height = 20ft, Bay Width = 30ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3319b,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace in Wall, Story Height = 20ft, Bay Width = 30ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace in Wall, Story Height = 20ft, Bay Width = 30ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace in Wall, Story Height = 20ft, Bay Width = 30ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3319c,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace in Wall, Story Height = 20ft, Bay Width = 30ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace in Wall, Story Height = 20ft, Bay Width = 30ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace in Wall, Story Height = 20ft, Bay Width = 30ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3319d,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace in Wall, Story Height = 20ft, Bay Width = 30ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace in Wall, Story Height = 20ft, Bay Width = 30ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace in Wall, Story Height = 20ft, Bay Width = 30ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3319e,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace in Wall, Story Height = 20ft, Bay Width = 30ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace in Wall, Story Height = 20ft, Bay Width = 30ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace in Wall, Story Height = 20ft, Bay Width = 30ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3320a,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace in Wall, Story Height = 20ft, Bay Width = 35ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace in Wall, Story Height = 20ft, Bay Width = 35ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace in Wall, Story Height = 20ft, Bay Width = 35ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3320b,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace in Wall, Story Height = 20ft, Bay Width = 35ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace in Wall, Story Height = 20ft, Bay Width = 35ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace in Wall, Story Height = 20ft, Bay Width = 35ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3320c,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace in Wall, Story Height = 20ft, Bay Width = 35ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace in Wall, Story Height = 20ft, Bay Width = 35ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace in Wall, Story Height = 20ft, Bay Width = 35ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3320d,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace in Wall, Story Height = 20ft, Bay Width = 35ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace in Wall, Story Height = 20ft, Bay Width = 35ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace in Wall, Story Height = 20ft, Bay Width = 35ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3320e,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace in Wall, Story Height = 20ft, Bay Width = 35ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace in Wall, Story Height = 20ft, Bay Width = 35ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace in Wall, Story Height = 20ft, Bay Width = 35ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3321a,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace in Wall, Story Height = 20ft, Bay Width = 40ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace in Wall, Story Height = 20ft, Bay Width = 40ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace in Wall, Story Height = 20ft, Bay Width = 40ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3321b,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace in Wall, Story Height = 20ft, Bay Width = 40ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace in Wall, Story Height = 20ft, Bay Width = 40ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace in Wall, Story Height = 20ft, Bay Width = 40ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3321c,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace in Wall, Story Height = 20ft, Bay Width = 40ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace in Wall, Story Height = 20ft, Bay Width = 40ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace in Wall, Story Height = 20ft, Bay Width = 40ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3321d,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace in Wall, Story Height = 20ft, Bay Width = 40ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace in Wall, Story Height = 20ft, Bay Width = 40ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace in Wall, Story Height = 20ft, Bay Width = 40ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3321e,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace in Wall, Story Height = 20ft, Bay Width = 40ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace in Wall, Story Height = 20ft, Bay Width = 40ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace in Wall, Story Height = 20ft, Bay Width = 40ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3322a,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace in Wall, Story Height = 20ft, Bay Width = 45ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace in Wall, Story Height = 20ft, Bay Width = 45ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace in Wall, Story Height = 20ft, Bay Width = 45ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3322b,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace in Wall, Story Height = 20ft, Bay Width = 45ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace in Wall, Story Height = 20ft, Bay Width = 45ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace in Wall, Story Height = 20ft, Bay Width = 45ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3322c,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace in Wall, Story Height = 20ft, Bay Width = 45ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace in Wall, Story Height = 20ft, Bay Width = 45ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace in Wall, Story Height = 20ft, Bay Width = 45ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3322d,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace in Wall, Story Height = 20ft, Bay Width = 45ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace in Wall, Story Height = 20ft, Bay Width = 45ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace in Wall, Story Height = 20ft, Bay Width = 45ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3322e,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace in Wall, Story Height = 20ft, Bay Width = 45ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace in Wall, Story Height = 20ft, Bay Width = 45ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace in Wall, Story Height = 20ft, Bay Width = 45ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3323a,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace in Wall, Story Height = 25ft, Bay Width = 25ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace in Wall, Story Height = 25ft, Bay Width = 25ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace in Wall, Story Height = 25ft, Bay Width = 25ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3323b,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace in Wall, Story Height = 25ft, Bay Width = 25ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace in Wall, Story Height = 25ft, Bay Width = 25ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace in Wall, Story Height = 25ft, Bay Width = 25ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.3323c,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace in Wall, Story Height = 25ft, Bay Width = 25ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace in Wall, Story Height = 25ft, Bay Width = 25ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace in Wall, Story Height = 25ft, Bay Width = 25ft.",structural,HBRG,False,1,0,NA,5,0,1
